Word,Label
CC:,O
Annual,O
health,O
maintenance,O
examination,O
POAG,O
,O
,O
Primary,O
open,O
angle,O
glaucoma,O
Visual,O
field,O
testing,O
Pt,O
here,O
for,O
annual,O
health,O
exam,O
for,O
POAG,O
with,O
HVF,O
and,O
optos,O
photo.,O
Using,B-DRUG USE
timolol,B-DRUG
qam,B-FREQUENCY
OU.,B-ROUTE
*****,O
otc,O
+1.25,O
readers,O
only.,O
HPI:,O
*****,O
*,O
******,O
is,O
a,O
79,O
y.o.,O
Female,O
here,O
for,O
annual,O
exam,O
with,O
HVF,O
and,O
Optos,O
photos.,O
Doing,O
well,O
overall,O
and,O
endorses,O
good,O
drop,B-ADHERENCE
compliance.,I-ADHERENCE
Subjective,O
*****,O
***,O
*********,O
Progress,O
Note,O
*/*/****,O
CC:,O
Medical,O
Eye,O
Examination,O
HPI:,O
******,O
********,O
is,O
a,O
86,O
y.o.,O
male,O
Patient,O
returns,O
for,O
"DFE,Review",O
of,O
***,O
and,O
IOP,O
check.,O
Patient,O
got,O
new,O
glasses.,O
He,O
finds,O
with,O
the,O
new,O
single,O
vision,O
distance,O
glasses,O
with,O
"prism,",O
that,O
he,O
needs,O
to,O
position,O
the,O
glasses,O
just,O
so,O
on,O
his,O
face.,O
Denies,O
double,O
vision.,O
He,O
is,O
using,O
another,O
pair,O
(without,O
prism,O
and,O
with,O
BF),O
for,O
reading.,O
He,O
does,O
not,O
have,O
a,O
problem,O
with,O
double,O
vision,O
when,O
he,O
is,O
reading.,O
Current,B-DRUG USE
Ocular,I-DRUG USE
Medications:,I-DRUG USE
Timolol,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
Latanoprost,B-DRUG
q,B-FREQUENCY
hs,I-FREQUENCY
OU,B-ROUTE
No,O
longer,O
taking,O
Valtrex,O
oral,O
medications.,O
"""They",O
give,O
me,O
the,O
"runs"".",O
HPI:,O
*****,O
******,O
****,O
is,O
a,O
69,O
y.o.,O
female,O
***,O
pt,O
here,O
for,O
***,O
review,O
and,O
IOP,O
check,O
Pt,O
co,O
that,O
her,O
eyes,O
are,O
more,O
dry,O
and,O
the,O
PFAT's,B-DRUG
that,O
she,O
has,O
don't,O
seem,O
to,O
help,O
much.,O
Pt,O
would,O
like,O
recommendations,O
for,O
drops.,O
OU,O
are,O
itchy,O
at,O
times,O
but,O
she,O
has,O
a,O
drop,O
that,O
helps,O
relieve,O
the,O
itch.,O
VA,O
is,O
good,O
following,O
cataract,O
surgery.,O
Ocular,B-DRUG USE
Meds:,I-DRUG USE
Latanoprost,B-DRUG
"QHS,",B-FREQUENCY
OU,B-ROUTE
PFAT's,B-DRUG
*,B-FREQUENCY
*,I-FREQUENCY
x,I-FREQUENCY
daily.,I-FREQUENCY
OTC,B-DRUG
Allergy,I-DRUG
drop,I-DRUG
PRN,B-FREQUENCY
Subjective,O
*****,O
***,O
*********,O
Progress,O
Note,O
*/**/****,O
CC:,O
***,O
,O
,O
RNFL,O
Medical,O
Eye,O
Examination,O
HPI:,O
*******,O
*,O
****,O
is,O
a,O
89,O
y.o.,O
female,O
Patient,O
returns,O
for,O
"***,",O
"review,",O
dilated,O
"exam,",O
and,O
pressure,O
check.,O
Patient,O
accompanied,O
by,O
"son,",O
***.,O
Patient,O
feels,O
that,O
her,O
eyes,O
are,O
doing,O
fine.,O
Current,B-DRUG USE
Ocular,I-DRUG USE
Medications:,I-DRUG USE
Brimonidine,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
Brinzolamide,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
Timolol,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
Latanoprost,B-DRUG
QHS,B-FREQUENCY
OU,B-ROUTE
Lubrication/prn,B-FREQUENCY
Assessment,O
&,O
Plan:,O
87,O
y.o.,O
male,O
Capsular,O
glaucoma,O
of,O
both,O
eyes,O
with,O
pseudoexfoliation,O
of,O
"lens,",O
moderate,O
stage,O
,O
urgent,O
add,O
on,O
for,O
increased,O
irritation,O
left,O
eye,O
,O
OS,O
with,O
dryness,O
and,O
foreign,O
body,O
of,O
thread,O
in,O
fornix,O
(removed),O
,O
no,O
signs,O
of,O
early,O
infection,O
or,O
bleb,O
related,O
issue,O
from,O
**,O
tube,O
,O
discussed,O
need,O
for,B-DRUG USE
increased,I-DRUG USE
lubrication,I-DRUG
and,O
strict,O
return,O
precautions,O
,B-DRUG USE
continue,I-DRUG USE
drops,B-DRUG
Cosopt,B-FREQUENCY
qAM,B-ROUTE
"OU,",B-DRUG
Travatan,B-FREQUENCY
qHS,B-ROUTE
OU,I-ROUTE
HPI:,O
*****,O
*****,O
*********,O
is,O
a,O
77,O
y.o.,O
female,O
Vision,O
seems,O
stable.,O
Compliant,O
with,B-ADHERENCE
drops.,I-ADHERENCE
Ocular,B-DRUG USE
meds:,I-DRUG USE
Timolol,O
BID,B-DRUG
OU,B-FREQUENCY
Latanoprost,B-ROUTE
QHS,O
OU,B-DRUG
Taking,B-DRUG USE
latanoprost,B-DRUG
OU,B-ROUTE
qhs.,B-FREQUENCY
Well,B-***
"tolerated,",I-***
compliant.,B-ADHERENCE
HPI:,O
******,O
*,O
******,O
is,O
a,O
**,O
y.o.,O
female,O
No,O
change,O
in,O
vision,O
observed.,O
Compliant,O
with,B-ADHERENCE
drops.,I-ADHERENCE
Ocular,B-DRUG USE
meds:,I-DRUG USE
Travatan,O
QHS,B-DRUG
OU,B-FREQUENCY
***:,O
No,O
specialty,O
comments,O
on,O
file,O
HPI:,O
******,O
*******,O
********,O
is,O
a,O
**,O
y.o.,O
female,O
Patient,O
returns,O
for,O
***/IOP,O
check,O
Compliant,O
with,O
drops.,B-ADHERENCE
No,I-ADHERENCE
change,I-ADHERENCE
in,O
vision,O
observed.,O
Ocular,B-DRUG USE
meds:,I-DRUG USE
Timolol,O
Q,B-DRUG
AM,B-FREQUENCY
OU,I-FREQUENCY
Latanoprost,B-ROUTE
QHS,O
OS,B-DRUG
Impression/Diagnosis:,O
68,O
y.o.,O
male,O
with,O
Ophthalmologic,O
problems:,O
1.,O
Primary,O
open,O
angle,O
"glaucoma,",O
both,O
"eyes,",O
severe,O
stage.,O
Pressure,O
uncontrolled,O
in,O
left,O
"eye,",O
without,O
"medication,",O
with,O
borderline,O
control,O
in,O
the,O
right.,O
Nonadherence,O
to,B-ADHERENCE
therapeutic,I-ADHERENCE
recommendations.,I-ADHERENCE
His,I-ADHERENCE
reduced,O
vision,O
appears,O
to,O
be,O
due,O
to,O
glaucoma.,O
I,O
emphasized,O
the,O
importance,O
of,O
ongoing,O
follow,O
up,O
2.,O
No,O
current,O
signs,O
of,O
diabetic,O
"retinopathy,",O
both,O
eyes,O
Plan/Recommendation:,O
1.,O
Restart,B-DRUG USE
latanoprost,B-DRUG
nightly,B-FREQUENCY
OU,B-ROUTE
2.,O
Add,B-DRUG USE
brimonidine,B-DRUG
twice,B-FREQUENCY
daily,I-FREQUENCY
in,O
left,B-ROUTE
eye,I-ROUTE
3.,O
Return,O
for,O
pressure,O
check,O
and,O
possible,O
SLT,O
in,O
left,O
eye,O
4.,O
Consider,O
referral,O
for,O
"trabeculectomy,",O
left,O
eye,O
Return,O
for,O
SLT,O
"OS,",O
next,O
available.,O
Call,O
for,O
decreased,O
"vision,",O
increased,O
"distortion,",O
increased,O
"pain,",O
new,O
floaters,O
or,O
flashing,O
lights,O
Impression:,O
IOP,O
too,O
high,O
**,O
*******,O
hypertensive,O
phase,O
Insistent,O
on,O
good,O
med,O
adherence,O
Plan:,O
Start,B-DRUG USE
iopidine,B-DRUG
BID,B-FREQUENCY
OS,B-ROUTE
Resume,O
oflox,B-DRUG USE
QID,B-DRUG
OS,B-FREQUENCY
FOLLOW,O
UP,O
VISIT,O
**,O
y.o..,O
female,O
ex,O
***.,O
Accompanied,O
by,O
"daughter,",O
*****,O
6,O
8,O
weeks,O
Impression:,O
IOP,O
better,O
today,O
with,O
improved,O
compliance,O
with,B-ADHERENCE
*****,I-ADHERENCE
,O
daughter,O
and,O
patient,O
working,O
together,O
to,O
ensure,O
BID,O
!!,O
Plan:,O
Continue,O
*****,O
**,B-DRUG USE
Continue,B-DRUG
care,B-ROUTE
with,O
Dr,O
******,O
Continue,O
good,O
complaince!!,O
Chief,O
Complaint:,O
Post,O
Op,O
HPI:,O
****,O
2nd,O
site,O
limbal,O
trab,O
OD,O
*/**,O
**/**,O
Stable,O
vision.,O
Denies,O
eye,O
pain.,O
Good,O
drop,O
complaince,O
Eye,B-DRUG USE
Meds:,I-DRUG USE
Prednisolone,B-DRUG
QID,B-FREQUENCY
OD,B-ROUTE
,O
,O
6am,O
Brimonidine,B-DRUG
BID,B-FREQUENCY
OS,B-ROUTE
,O
,O
6:15am,O
Cosopt,B-DRUG
BID,B-FREQUENCY
OS,B-ROUTE
,O
,O
6am,O
Latanoprost,B-DRUG
QHS,B-FREQUENCY
OS,B-ROUTE
,O
9:45pm,O
No,O
occupation,O
listed.,O
History:,O
4,O
months,O
+,O
DFE,O
+,O
***,O
Patient,O
denies,O
any,O
noticeable,O
vision,O
change,O
or,O
eye,O
pain,O
since,O
last,O
visit.,O
Reports,O
good,O
drop,B-ADHERENCE
compliance.,I-ADHERENCE
No,I-ADHERENCE
new,O
flashes,O
of,O
light,O
or,O
floaters,O
in,O
vision.,O
Current,B-DRUG USE
Ocular,I-DRUG USE
Meds:,I-DRUG USE
Timolol,B-DRUG
qam,B-FREQUENCY
OU,B-ROUTE
,O
,O
8:30am,O
Acyclovir,B-DRUG
400,B-STRENGTH
mg,I-STRENGTH
daily,B-FREQUENCY
po,B-ROUTE
,O
,O
8:30am,O
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
POAG,O
,O
,O
Primary,O
open,O
angle,O
glaucoma,O
HPI:,O
***,O
***;,O
Here,O
today,O
for,O
4,O
month,O
follow,O
up,O
,O
,O
No,O
noticeable,O
changes,O
to,O
vision,O
since,O
last,O
visit.,O
Doesn't,O
like,O
to,O
drive,O
at,O
night.,O
Reports,O
good,O
compliance,B-ADHERENCE
with,I-ADHERENCE
drop/tolerating,I-ADHERENCE
well.,B-***
No,I-***
eye,O
pain.,O
Pt,O
reports,O
BP,O
easier,O
to,O
control,O
since,O
she,O
started,O
treatment,O
for,O
hyperaldosteronism.,O
Eye,B-DRUG USE
Meds:,I-DRUG USE
Timolol,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
,O
,O
6:30AM,O
Latanoprost,B-DRUG
qhs,B-FREQUENCY
OU,B-ROUTE
,O
,O
9:00PM,O
HPI:,O
*****,O
***,O
******,O
is,O
a,O
72,O
y.o.,O
Female,O
here,O
for,O
undilated,O
IOP,O
check,O
with,O
HVF,O
and,O
***,O
ONH.,O
Doing,O
well,O
"overall,",O
but,O
with,O
occasional,O
twitching,O
OS.,O
Endorses,O
excellent,O
drop,B-ADHERENCE
compliance.,I-ADHERENCE
HPI:,O
4,O
mo,O
f/u,O
DFE,O
and,O
***,O
,O
,O
no,O
noticeable,O
changes,O
to,O
vision,O
since,O
last,O
visit.,O
Doing,B-ADHERENCE
well,I-ADHERENCE
with,I-ADHERENCE
"drops,",I-ADHERENCE
reports,I-ADHERENCE
good,B-ADHERENCE
compliance.,I-ADHERENCE
NO,I-ADHERENCE
eye,O
pain.,O
Eye,B-DRUG USE
Meds:,I-DRUG USE
Brimonidine,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
,O
,O
this,O
am,O
No,O
occupation,O
listed.,O
Chief,O
Complaint/HPI:,O
*******,O
*****,O
**********,O
is,O
a,O
71,O
y.o.,O
male,O
here,O
today,O
with,O
wife.,O
****,O
Trab,O
w/MMC,O
OS,O
(*/*/****,O
,O
,O
*/*/****),O
2,O
day,O
follow,O
up,O
,O
,O
vision,O
is,O
still,O
a,O
little,O
blurry.,O
Doing,O
his,O
"massage,",O
but,O
unclear,O
if,O
doing,O
it,O
the,O
right,O
way.,O
Eye,O
is,O
a,O
little,O
scratchy,O
"today,",O
but,O
minor.,O
Doing,O
well,B-ADHERENCE
with,I-ADHERENCE
"drops,",I-ADHERENCE
reports,I-ADHERENCE
good,O
compliance.,B-ADHERENCE
Eye,B-DRUG USE
meds:,I-DRUG USE
Alphagan,O
TID,B-DRUG
OD,B-FREQUENCY
,B-ROUTE
,O
6:00AM,O
Dorzolamide/timolol,B-DRUG
BID,B-FREQUENCY
OD,B-ROUTE
,O
,O
8:00AM,O
Latanoprost,B-DRUG
qhs,B-FREQUENCY
OD,B-ROUTE
,O
,O
7:00PM,O
Prednisolone,B-DRUG
6x/day,B-FREQUENCY
OS,B-ROUTE
,O
,O
9:00AM,O
light,O
massage,O
at,O
home,O
for,O
2,O
seconds,O
TID,O
OS,O
,O
,O
6:45AM,O
"*,",O
****,O
"*****,",O
performed,O
and,O
reviewed,O
the,O
above,O
"history,",O
"medications,",O
"allergies,",O
as,O
well,O
as,O
performed,O
elements,O
noted,O
in,O
the,O
Base,O
Ophthalmology,O
Exam.,O
Glaucoma,O
Diagnosis:,O
Referred,O
by:,O
*******,O
*,O
****,O
POAG,O
OS>OD,O
HPI:,O
*******,O
*****,O
*****,O
is,O
a,O
87,O
y.o.,O
female,O
6,O
weeks,O
f/u,O
,O
,O
SLT,O
**,O
*/**/**,O
,O
,O
no,O
problems,O
post,O
procedure.,O
No,O
noticeable,O
changes,O
to,O
vision,O
since,O
the,O
last,O
visit.,O
Doing,O
well,B-ADHERENCE
with,I-ADHERENCE
"drops,",I-ADHERENCE
reports,I-ADHERENCE
good,O
compliance.,B-ADHERENCE
No,O
eye,O
pain,O
today.,O
Every,O
now,O
and,O
then,O
gets,O
some,O
light,O
pain,O
over,O
the,O
****,O
**.,O
MD,O
HPI:,O
did,O
well,O
post,O
laser.,O
Eye,B-DRUG USE
medications:,I-DRUG USE
Timolol,B-DRUG
qam,B-FREQUENCY
OU,B-ROUTE
,O
,O
6:30AM,O
Latanoprost,B-DRUG
qhs,B-FREQUENCY
OU,B-ROUTE
,O
,O
9:00PM,O
Interval,O
History:,O
No,O
noticeable,O
changes,O
to,O
vision,O
since,O
last,O
visit.,O
Doing,B-ADHERENCE
well,I-ADHERENCE
with,I-ADHERENCE
drops/massage.,I-ADHERENCE
Current,B-DRUG USE
Ocular,I-DRUG USE
Meds:,I-DRUG USE
Prednisolone,B-DRUG
BID,B-FREQUENCY
OD,B-ROUTE
,O
,O
8:00AM,O
Prednisolone,B-DRUG
daily,B-FREQUENCY
OS,B-ROUTE
,O
,O
8:10AM,O
Massage,O
QID,O
OU,O
,O
,O
1:00PM,O
PFATs,B-DRUG
PRN/recently,B-FREQUENCY
OU,B-ROUTE
Glaucoma,O
Clinic,O
Note:,O
**/**/****,O
Glaucoma,O
Diagnosis:,O
Referred,O
by:,O
******,O
******,O
POAG,O
OU,O
HPI:,O
*****,O
******,O
******,O
is,O
a,O
61,O
y.o.,O
female,O
6,O
months,O
VA,O
is,O
slightly,O
blurry,O
and,O
has,O
film,O
that,O
comes,O
and,O
"goes,",O
uses,B-DRUG USE
AT's,B-DRUG
PRN,B-FREQUENCY
If,O
help,O
OU.,O
Taking,B-ADHERENCE
medications,I-ADHERENCE
as,I-ADHERENCE
directed.,I-ADHERENCE
No,O
other,O
concerns.,O
+,O
"floaters,",O
not,O
new,O
since,O
last,O
time,O
was,O
seen.,O
No,O
flashes,O
of,O
lights.,O
Eye,B-DRUG USE
medications:,I-DRUG USE
Cosopt,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
,O
,O
.**,O
:,O
6:30am,O
today,O
Latanoprost,B-DRUG
qhs,B-FREQUENCY
**,B-ROUTE
,O
,O
**,O
@,O
10,O
pm,O
last,O
night.,O
Plan:,O
Continue,B-DRUG USE
all,O
glaucoma,O
medications,O
OU,B-ROUTE
RTC,O
6,O
months,O
+,O
****,O
+,O
HVF,O
strab,O
eval,O
1,O
2,O
months,O
Physician:,O
*******,O
*,O
"******,",O
MD,O
**/**/****,O
HPI:,O
*****,O
*,O
********,O
"(********),",O
85,O
y.o.,O
year,O
old,O
female,O
from,O
********,O
Patient,O
presents,O
with:,O
Medical,O
Eye,O
Examination,O
Patient,O
states,O
vision,O
has,O
been,O
stable.,O
Compliant,B-ADHERENCE
with,I-ADHERENCE
drops.,I-ADHERENCE
Latanoprost,B-DRUG
last,O
taken,O
yesterday,O
PM,O
"OU,",B-ROUTE
brimonidine,B-DRUG
and,O
timolol,B-DRUG
this,O
AM,O
OU.,B-ROUTE
Occasional,O
"FBS,",O
no,O
pain,O
Glaucoma,O
Clinic,O
Note:,O
*/**/****,O
Glaucoma,O
Diagnosis:,O
Referred,O
by:,O
Dr.,O
***,O
referred,O
to,O
****,O
for,O
care.,O
POAG,O
OU,O
HPI:,O
*******,O
******,O
*******,O
is,O
a,O
45,O
y.o.,O
female,O
,O
,O
Moved,O
to,O
******,O
from,O
California,O
Prior,O
ophthalmologist,O
******,O
*,O
***,O
",",O
MD,O
since,O
*/**/**,O
Pt,O
feels,O
vision,O
is,O
doing,O
well.,O
No,O
eye,O
pain,O
today.,O
Compliant,O
with,B-ADHERENCE
drops.,I-ADHERENCE
Pt,O
worries,O
about,O
*********,B-DRUG
getting,O
approved.,O
Pt,O
takes,O
a,O
monthly,O
THC/CBD,O
gummy,O
Eye,B-DRUG USE
medications:,I-DRUG USE
Simbrinza,B-DRUG
tid,B-FREQUENCY
OU,B-ROUTE
,O
7:45,O
am,O
Istalol,B-DRUG
qam,B-FREQUENCY
OU,B-ROUTE
,O
7:50,O
am,O
Lumigan,B-DRUG
hs,B-FREQUENCY
OU,B-ROUTE
,O
11,O
pm,O
*****,O
***,O
*********,O
Progress,O
Note,O
*/**/****,O
CC:,O
Glaucoma,O
Follow,O
up,O
HPI:,O
****,O
********,O
is,O
a,O
77,O
y.o.,O
male,O
Patient,O
return,O
to,O
clinic,O
for,O
IOP,O
check/gonio/pachy,O
No,O
change,O
in,O
vision,O
observed.,O
Compliant,B-ADHERENCE
with,I-ADHERENCE
drops.,I-ADHERENCE
Ocular,B-DRUG USE
meds:,I-DRUG USE
Latanoprost,B-DRUG
"QHS,",B-FREQUENCY
OD,B-ROUTE
Timolol,B-DRUG
"DAILY,",B-FREQUENCY
OU,B-ROUTE
HPI:,O
****,O
*,O
********,O
"(********),",O
46,O
y.o.,O
year,O
old,O
male,O
from,O
********,O
Patient,O
presents,O
with:,O
Follow,O
up,O
visit,O
IOP,O
Check,O
,O
,O
Intraocular,O
Pressure,O
Check,O
Is,O
using,B-DRUG USE
Latanoprost,B-DRUG
qhs,B-FREQUENCY
"OU,",B-ROUTE
last,O
drop,O
10,O
pm.,O
Has,O
not,B-ADHERENCE
missed,I-ADHERENCE
any,I-ADHERENCE
drops.,I-ADHERENCE
No,B-ADHERENCE
problems,I-ADHERENCE
with,I-ADHERENCE
eye,I-ADHERENCE
drops.,I-ADHERENCE
He,O
feels,O
he,O
did,O
pretty,O
well,O
today,O
on,O
VF,O
test.,O
Here,O
for,O
POAG,O
*****,O
***,O
*********,O
Progress,O
Note,O
**/**/****,O
CC:,O
New,O
patient,O
consultation,O
Patient,O
recently,O
moved,O
here,O
from,O
*****,O
"******,",O
**.,O
She,O
has,O
"glaucoma,",O
last,O
seen,O
a,O
few,O
months,O
ago.,O
Using:,B-DRUG USE
LATANOPROST,B-DRUG
OU,B-ROUTE
"QHS,",B-FREQUENCY
DORZOLAMIDE,B-DRUG
OU,B-ROUTE
BID.,B-FREQUENCY
Needs,O
new,O
prescriptions.,O
Re,O
eval,O
intra,O
ocular,O
lens,O
implants.,O
At,O
*****,O
10,O
years,O
ago.,O
She,O
states,O
she,O
is,O
pre,O
diabetic,O
and,O
was,O
given,O
medication,O
but,O
has,B-ADHERENCE
not,I-ADHERENCE
taken.,I-ADHERENCE
She,I-ADHERENCE
wants,O
to,O
try,O
to,O
loose,O
weight,O
first.,O
Does,O
not,O
check,O
BS.,O
HPI:,O
*****,O
******,O
is,O
a,O
68,O
y.o.,O
female,O
IOP,O
check,O
to,O
monitor,O
glaucoma;,O
no,O
problems,B-ADHERENCE
with,I-ADHERENCE
her,I-ADHERENCE
drops.,I-ADHERENCE
She,O
is,O
satisfied,O
with,O
her,O
vision,O
after,O
her,O
cataract,O
surgeries.,O
Chief,O
Complaint,O
Patient,O
presents,O
with,O
•,O
Follow,O
up,O
visit,O
6,O
week,O
follow,O
up,O
visit,O
,O
,O
Pt,O
was,O
seen,O
By,O
Dr.,O
*****,O
4,O
days,O
ago,O
Central,O
serous,O
chorioretinopathy,O
OS,O
,O
,O
vision,O
good,O
to,O
see,O
in,O
1,O
year,O
Started,B-DRUG USE
Brimonidine,B-DRUG
last,O
visit,O
and,O
no,B-ADHERENCE
problems,I-ADHERENCE
with,I-ADHERENCE
the,I-ADHERENCE
drops,I-ADHERENCE
Eye,B-DRUG USE
Meds:,I-DRUG USE
Brimonidine,B-DRUG
0.2%,B-STRENGTH
bid,B-FREQUENCY
OD,B-ROUTE
,O
1:00pm,O
Cosopt,B-DRUG
bid,B-FREQUENCY
OD,B-ROUTE
,O
10:00am,O
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
Seen,O
with,O
granddaughter,O
*******,O
8,O
week,O
follow,O
up,O
with,O
***.,O
Added,B-DRUG USE
Alphagan,B-DRUG
P,I-DRUG
2x/day,B-FREQUENCY
in,O
the,O
Right,B-ROUTE
eye.,I-ROUTE
Patient,O
states,O
that,O
vision,O
tends,O
to,O
blur,O
after,O
"reading,",O
and,O
her,O
eyes,O
get,O
fatigued,O
easily.,O
She,O
says,O
that,O
she,O
has,O
been,O
using,B-DRUG USE
Alphagan,B-DRUG
though,O
it,O
does,B-***
not,I-***
burn,I-***
when,O
it,O
goes,O
in,O
so,O
she,O
hopes,O
it,O
is,O
getting,O
in.,O
She,O
instills,O
drop,O
herself.,O
Reports,O
good,B-ADHERENCE
drop,I-ADHERENCE
compliance.,I-ADHERENCE
No,O
new,O
flashes,O
of,O
light,O
or,O
floaters,O
in,O
vision.,O
Eye,B-DRUG USE
meds:,I-DRUG USE
Dorzolamide,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
,O
,O
8:05AM,O
PFATs,B-DRUG
prn,B-FREQUENCY
OU,B-ROUTE
HPI:,O
*********,O
******,O
*****,O
"(********),",O
71,O
y.o.,O
year,O
old,O
female,O
from,O
********,O
:,O
Patient,O
presents,O
with:,O
Medical,O
Eye,O
Examination,O
Patient,O
states,O
vision,O
has,O
been,O
stable.,O
Has,O
new,O
MRx,O
with,O
glasses,O
from,O
**.,O
States,O
she,O
still,O
has,O
problems,O
with,O
reading.,O
She,O
needs,O
a,O
renewal,B-DRUG USE
of,O
timolol,B-DRUG
if,O
she,O
is,O
supposed,O
to,O
continue,O
it.,O
She,O
wants,O
an,O
update,O
on,O
demodex,O
"infection,",O
wonders,O
about,O
difference,O
between,O
that,O
and,O
blepharitis.,O
She,O
has,O
***,O
sleep,O
disorder,O
that,O
is,O
causing,O
her,O
"issues,",O
and,O
in,O
the,O
study,O
she,O
is,O
participating,O
they,O
mentioned,O
Clonazepam,B-DRUG
helping,O
to,O
control,O
this,O
"condition,",O
but,O
it,O
is,O
possibly,O
contraindicated,O
in,O
patients,O
with,O
glaucoma.,O
Would,O
like,O
Dr.,O
*****,O
opinion,O
on,O
this.,O
Using,B-DRUG USE
latanoprost,B-DRUG
last,O
taken,O
yesterday,O
PM,O
and,O
timolol,B-DRUG
last,O
taken,O
this,O
morning.,O
Chief,O
Complaint:,O
Follow,O
up,O
visit,O
POAG,O
,O
,O
Primary,O
open,O
angle,O
glaucoma,O
HPI:,O
Here,O
today,O
for,O
6,O
month,O
follow,O
up,O
and,O
DFE,O
No,O
real,O
noticeable,O
changes,O
to,O
vision.,O
Maybe,O
days,O
when,O
vision,O
isn't,O
as,O
"good,",O
and,O
water,O
more,O
than,O
use,O
to.,O
Reports,O
good,O
compliance,B-ADHERENCE
with,I-ADHERENCE
drop.,I-ADHERENCE
No,I-ADHERENCE
eye,O
pain.,O
Eye,B-DRUG USE
med:,I-DRUG USE
Combigan,B-DRUG
2x/day,B-FREQUENCY
LEFT,B-ROUTE
eye,I-ROUTE
,O
,O
8:00AM,O
start,B-DRUG USE
latanoprost,B-DRUG
qPM,B-FREQUENCY
OS,B-ROUTE
No,O
occupation,O
listed.,O
Subjective,O
No,O
chief,O
complaint,O
on,O
file.,O
Hx:,O
Complains,O
of,O
bad/worsening,O
dry,O
eye,O
symptoms,O
in,O
both,O
eyes,O
,O
,O
,O
bothered,O
by,O
"burning,",O
blurred,B-DRUG USE
vision.,I-DRUG USE
Uses,I-DRUG USE
PFAT,I-DRUG
frequently,O
but,O
very,O
short,O
lived,B-DRUG USE
results.,I-DRUG USE
She,B-FREQUENCY
started,B-ROUTE
Restasis,I-ROUTE
BID,I-ROUTE
OU,I-ROUTE
on,O
**/*/****,O
per,O
Dr.,O
*****,O
and,O
has,O
noticed,O
some,O
mild,O
improvement.,O
She,O
started,B-DRUG USE
a,O
new,O
medication,O
for,O
depression,O
Ritalin,B-DRUG
5mg,B-DOSAGE
daily,B-FREQUENCY
,O
,O
,O
it,O
says,O
on,O
the,O
packet,O
that,O
it,O
is,O
contraindicated,O
in,O
patients,O
with,O
glaucoma.,O
Wondering,O
if,O
this,O
is,O
OK,O
to,O
be,O
taken.,O
Was,O
told,O
by,O
pharmacist,O
that,O
it,O
was,O
OK,O
but,O
wants,O
to,O
check,O
with,O
Dr.,O
********.,O
Eye,B-DRUG USE
Meds:,I-DRUG USE
Brimonidine,B-DRUG
TID,B-FREQUENCY
OU,B-ROUTE
,O
,O
11:00AM,O
Cosopt,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
,O
,O
4:30AM,O
Travatan,B-DRUG
qhs,B-FREQUENCY
OU,B-ROUTE
,O
,O
7:30PM,O
last,O
night,O
Celluvisc,B-DRUG
about,O
2,B-FREQUENCY
3,I-FREQUENCY
times,I-FREQUENCY
per,I-FREQUENCY
day,B-ROUTE
OU,I-ROUTE
Refresh,B-DRUG
OU,B-ROUTE
PRN,B-FREQUENCY
(frequently,O
throughout,O
the,O
day),O
Restasis,B-DRUG
BID,B-FREQUENCY
OU,B-ROUTE
Also,O
using,O
heat,O
mask,O
for,O
eyes,O
Chief,O
Complaint:,O
Post,O
Op,O
HPI:,O
*****,O
Bleb,O
revision,O
OD,B-ROUTE
**/**,O
**/**,O
Vision,O
is,O
improving.,O
Having,O
some,O
pressure,O
sensation,O
above,O
right,O
eye,O
and,O
after,O
this,O
there,O
is,O
excess,O
moisture.,O
"""I",O
lifted,O
up,O
my,O
right,O
eyelid,O
and,O
am,O
wondering,O
what,O
that,O
is,O
up,O
"there.""",O
patient,O
would,O
like,O
to,O
talk,O
to,O
Dr.,O
****,O
about,O
this.,O
Eye,B-DRUG USE
Meds:,I-DRUG USE
started,B-DRUG USE
at,O
6am,O
Prednisolone,B-DRUG
2x/day,B-FREQUENCY
RIGHT,B-ROUTE
eye,I-ROUTE
,O
,O
6:00AM,O
Cosopt,B-DRUG
2x/day,B-FREQUENCY
LEFT,B-ROUTE
eye,I-ROUTE
,O
,O
6:00AM,O
Brimonidine,B-DRUG
3x/day,B-FREQUENCY
LEFT,B-ROUTE
eye,I-ROUTE
,O
,O
6:15AM,O
Latanoprost,B-DRUG
nightly,B-FREQUENCY
LEFT,B-ROUTE
eye,I-ROUTE
,O
,O
7:30PM,O
has,O
been,O
on,O
Pred,B-DRUG
for,O
BID,B-FREQUENCY
x,O
2,B-DURATION
weeks;,I-DURATION
decrease,O
to,O
QD,B-FREQUENCY
today,O
for,B-DURATION
1,I-DURATION
month,I-DURATION
then,O
stop,B-DRUG STOP
add,B-DRUG USE
erythromycin,B-DRUG
qHS,B-FREQUENCY
